"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1010561,"December 19, 2017","New York",Brooklyn,"707 Fulton St",0,1,N/A,43.32285,-76.41716,0.33,place,,,,,Fulton,NY,"Oswego County",13069,US,"TIGER/Line® dataset from the US Census Bureau"
1010855,"December 19, 2017",Missouri,"Saint Louis","5900 block of Plymouth Ave",0,1,N/A,38.631501,-90.19231,0.33,place,,,,,"Saint Louis",MO,"St. Louis City",63101,US,"TIGER/Line® dataset from the US Census Bureau"
1010853,"December 19, 2017",Missouri,"Saint Louis","1000 block of Saint Charles St",0,1,N/A,38.631501,-90.19231,0.33,place,,,,,"Saint Louis",MO,"St. Louis City",63101,US,"TIGER/Line® dataset from the US Census Bureau"
1010919,"December 19, 2017",Kentucky,Hudson,"484 Centerview-Rough River Road",2,0,N/A,37.621987,-86.308614,1,range_interpolation,484,"Centerview Rough River Rd",,,Hudson,KY,"Breckinridge County",40145,US,"TIGER/Line® dataset from the US Census Bureau"
1010296,"December 19, 2017",Illinois,Maywood,"1111 Madison St",1,1,N/A,39.004064,-89.782808,1,range_interpolation,1111,"Madison St",,,Staunton,IL,"Macoupin County",62088,US,"TIGER/Line® dataset from the US Census Bureau"
1010312,"December 19, 2017",Illinois,Alton,"1100 block of Milnor St",0,0,N/A,38.8906,-90.18428,0.33,place,,,,,Alton,IL,"Madison County",62002,US,"TIGER/Line® dataset from the US Census Bureau"
1010898,"December 19, 2017",Georgia,Columbus,"JR Allen Parkway",0,0,N/A,32.472864,-84.97823,1,place,,,,,Columbus,GA,"Muscogee County",31901,US,"TIGER/Line® dataset from the US Census Bureau"
1010878,"December 19, 2017",Louisiana,Abbeville,"Schlessinger St and Israel Parker Dr",1,0,N/A,29.967011,-92.123982,1,street_center,,"Schlessinger St",,,Abbeville,LA,"Vermilion Parish",70510,US,"TIGER/Line® dataset from the US Census Bureau"
1010286,"December 19, 2017",Alabama,Gardendale,"700 block of Twin Ridge Dr",1,0,N/A,33.70615,-86.848289,0.33,place,,,,,Gardendale,AL,"Jefferson County",35071,US,"TIGER/Line® dataset from the US Census Bureau"
1010887,"December 19, 2017",Mississippi,Ridgeland,"6675 Old Canton Road",0,1,N/A,32.404992,-90.108594,1,rooftop,6675,"Old Canton Rd",,,Ridgeland,MS,"Madison County",39157,US,Madison
1011314,"December 19, 2017",Oklahoma,Velma,N/A,0,1,N/A,34.456505,-97.668866,1,place,,,,,Velma,OK,"Stephens County",73491,US,"TIGER/Line® dataset from the US Census Bureau"
1010104,"December 19, 2017",Florida,"Lake Worth (Lantana)","1000 block of Florence Rd",1,1,N/A,26.586736,-80.051986,0.3,place,,,,,Lantana,FL,"Palm Beach County",33462,US,"TIGER/Line® dataset from the US Census Bureau"
1010150,"December 19, 2017","New York","New York (Manhattan)","E 93rd St and 1st Ave",0,1,N/A,40.781315,-73.94613,1,intersection,,"1st Ave",,,"New York",NY,"New York County",10128,US,"TIGER/Line® dataset from the US Census Bureau"
1016233,"December 19, 2017","New Jersey",Trenton,"Cliff St",0,0,N/A,40.19986,-74.757734,1,street_center,,"Cliff St",,,Trenton,NJ,"Mercer County",08611,US,"TIGER/Line® dataset from the US Census Bureau"
1011487,"December 19, 2017",Georgia,Atlanta,"100 block of Forsyth Street",1,0,N/A,33.844371,-84.47405,0.33,place,,,,,Atlanta,GA,"Fulton County",30301,US,"TIGER/Line® dataset from the US Census Bureau"
1013574,"December 19, 2017",Illinois,Beecher,"400 W Church Rd",0,0,N/A,41.355247,-87.624409,1,range_interpolation,400,"W Church Rd",,,Beecher,IL,"Will County",60401,US,"TIGER/Line® dataset from the US Census Bureau"
1010648,"December 19, 2017",Georgia,Decatur,"4460 Glenwood Rd",1,0,N/A,33.737958,-84.23582,1,rooftop,4460,"Glenwood Rd",,,Decatur,GA,"Dekalb County",30032,US,Dekalb
1012110,"December 19, 2017",Illinois,Rockford,"3155 McFarland Road",0,0,N/A,42.307231,-88.975297,1,rooftop,3155,"McFarland Rd",,,Rockford,IL,"Winnebago County",61114,US,Winnebago
1011471,"December 19, 2017",Illinois,Decatur,"300 S Webster St",0,0,N/A,39.839335,-88.947806,1,range_interpolation,300,"S Webster St",,,Decatur,IL,"Macon County",62521,US,"TIGER/Line® dataset from the US Census Bureau"
1012087,"December 19, 2017",Illinois,Rockford,"500 Webster Ave",0,0,N/A,42.272412,-89.121303,1,range_interpolation,500,"Webster Ave",,,Rockford,IL,"Winnebago County",61102,US,"TIGER/Line® dataset from the US Census Bureau"
1012079,"December 19, 2017",Illinois,Rockford,"1800 Logan St",0,0,N/A,42.289828,-89.074086,1,range_interpolation,1800,"Logan St",,,Rockford,IL,"Winnebago County",61103,US,"TIGER/Line® dataset from the US Census Bureau"
1010841,"December 19, 2017",Maine,Millinocket,"355 Massachusetts Ave",1,1,N/A,45.662571,-68.685308,1,rooftop,355,"Massachusetts Ave",,,Millinocket,ME,"Penobscot County",04462,US,"Maine Office of GIS"
1011447,"December 19, 2017",Massachusetts,Boston,"74 Faneuil St",0,0,N/A,42.355103,-71.152389,1,rooftop,74,"Faneuil St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
1011986,"December 19, 2017","North Carolina","Mount Gilead","147 Warrior Dr",0,0,N/A,35.296809,-79.96426,1,rooftop,147,"Warrior Dr",,,"Mount Gilead",NC,"Montgomery County",27306,US,"NC Geographic Information Coordinating Council"
1011408,"December 19, 2017",Nevada,"Las Vegas","3600 block of Starbright Ln",1,0,N/A,36.17372,-115.10647,0.33,place,,,,,"Las Vegas",NV,"Clark County",89101,US,"TIGER/Line® dataset from the US Census Bureau"
1011425,"December 19, 2017",Massachusetts,Hyannis,"106 Frost Ln",0,0,N/A,41.643818,-70.30437,1,rooftop,106,"Frost Ln",,,Hyannis,MA,"Barnstable County",02601,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
1010857,"December 19, 2017",Hawaii,Hilo,"Nohea Street",0,1,N/A,19.68982,-155.075374,1,street_center,,"Nohea St",,,Hilo,HI,"Hawaii County",96720,US,"TIGER/Line® dataset from the US Census Bureau"
1020844,"December 19, 2017","New Mexico",Albuquerque,"7th St and Gold Ave",0,0,N/A,35.084025,-106.655349,0.8,intersection,,"7th St SW",,,Albuquerque,NM,"Bernalillo County",87102,US,"TIGER/Line® dataset from the US Census Bureau"
1010231,"December 19, 2017",Alabama,Stockton,"63656 AL 59",0,1,N/A,31.152705,-87.802665,1,range_interpolation,63656,"State Rte 59",,,Stockton,AL,"Baldwin County",36579,US,"TIGER/Line® dataset from the US Census Bureau"
1011414,"December 19, 2017",Virginia,Franklin,"300 block of Madison St",0,2,N/A,36.682635,-76.942233,0.33,place,,,,,Franklin,VA,"Franklin City",23851,US,"TIGER/Line® dataset from the US Census Bureau"
1010796,"December 19, 2017",Massachusetts,Boston,"344 Bowdoin St",1,0,N/A,42.30865,-71.06476,1,rooftop,344,"Bowdoin St",,,Dorchester,MA,"Suffolk County",02122,US,"City of Boston"
1011406,"December 19, 2017",Ohio,Sandusky,"1300 block of Clinton St",0,0,N/A,41.399129,-82.724417,0.33,place,,,,,Sandusky,OH,"Erie County",44870,US,"TIGER/Line® dataset from the US Census Bureau"
1010826,"December 19, 2017",Missouri,"Webb City","Ivy Rd and County Rd 260",0,0,N/A,37.186597,-94.527183,0.98,intersection,,"County Rd 260",,,"Webb City",MO,"Jasper County",64870,US,"TIGER/Line® dataset from the US Census Bureau"
1010824,"December 19, 2017",Missouri,Joplin,"Floral Ln",0,1,N/A,37.137833,-94.601715,1,street_center,,"Floral Ln",,,Joplin,MO,"Jasper County",64801,US,"TIGER/Line® dataset from the US Census Bureau"
1011398,"December 19, 2017",Arkansas,"Little Rock","33rd and Chester",0,1,N/A,34.716471,-92.286023,0.8,intersection,,"S Chester St",,,"Little Rock",AR,"Pulaski County",72206,US,"TIGER/Line® dataset from the US Census Bureau"
1011266,"December 19, 2017",Michigan,Detroit,"21500 Fenkell",0,1,N/A,42.400586,-83.253474,1,rooftop,21500,Fenkell,,,Detroit,MI,"Wayne County",48223,US,"City of Detroit"
1013859,"December 19, 2017",Texas,Houston,"5000 N Fwy SR",0,1,N/A,29.839179,-95.387788,0.89,nearest_rooftop_match,5004,"North Fwy",,,Houston,TX,"Harris County",77022,US,"City of Houston"
1010813,"December 19, 2017","South Carolina",Simpsonville,"45 Ray E Talley Ct",0,0,N/A,34.714012,-82.252902,1,rooftop,45,"Ray E Talley Ct",,,Simpsonville,SC,"Greenville County",29680,US,Greenville
1011372,"December 19, 2017",Ohio,Akron,"Cranz Pl and Dayton St",0,0,N/A,41.099284,-81.507508,1,intersection,,"Cranz Pl",,,Akron,OH,"Summit County",44310,US,"TIGER/Line® dataset from the US Census Bureau"
1011369,"December 19, 2017",California,Stockton,"900 block of E Bianchi Rd",0,1,N/A,37.672196,-121.298794,0.33,place,,,,,Stockton,CA,"San Joaquin County",95201,US,"TIGER/Line® dataset from the US Census Bureau"
1010028,"December 18, 2017",Illinois,Chicago,"50 block of S Western Ave",0,1,N/A,41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
1011345,"December 18, 2017",Florida,Ocala,"4100 Block of NW 18th Ave",0,0,N/A,29.198907,-82.087425,0.33,place,,,,,Ocala,FL,"Marion County",34470,US,"TIGER/Line® dataset from the US Census Bureau"
1016009,"December 18, 2017",California,Stockton,"Fremont St and Union St",0,1,N/A,37.95992,-121.278121,0.8,intersection,,"E Fremont St",,,Stockton,CA,"San Joaquin County",95205,US,"TIGER/Line® dataset from the US Census Bureau"
1010756,"December 18, 2017",Missouri,Columbia,"201 E Texas Ave",0,1,N/A,38.970456,-92.335221,1,rooftop,201,"E Texas Ave",,,Columbia,MO,"Boone County",65202,US,Boone
1010749,"December 18, 2017",Michigan,Riverview,"19880 Fort St",0,1,N/A,42.163378,-83.189626,1,rooftop,19880,Ft,,,Riverview,MI,"Wayne County",48193,US,Semcog
1009648,"December 18, 2017",Louisiana,"New Orleans","Annette and North Galvez street",0,1,N/A,29.978334,-90.063497,0.8,intersection,,"Annette St",,,"New Orleans",LA,"Orleans Parish",70119,US,"TIGER/Line® dataset from the US Census Bureau"
1010745,"December 18, 2017",Georgia,Savannah,"100 Block of St George Blvd",0,1,N/A,32.201984,-81.193496,0.69,nearest_rooftop_match,104,"Black Creek Dr",,,Savannah,GA,"Chatham County",31407,US,Chatham
1010737,"December 18, 2017",California,Anderson,"Factory Outlets Dr",0,0,N/A,40.469324,-122.278404,0.33,place,,,,,Anderson,CA,"Shasta County",96007,US,"TIGER/Line® dataset from the US Census Bureau"
1009808,"December 18, 2017",California,Richmond,"2200 Hilltop Mall Rd",1,0,N/A,37.947523,-122.384032,0.33,place,,,,,Richmond,CA,"Contra Costa County",94801,US,"TIGER/Line® dataset from the US Census Bureau"
1010033,"December 18, 2017","West Virginia",Charleston,"1600 block of Clay Ave",0,0,N/A,38.350719,-81.630359,0.33,place,,,,,Charleston,WV,"Kanawha County",25301,US,"TIGER/Line® dataset from the US Census Bureau"
1009957,"December 18, 2017",Illinois,Chicago,"3600 S Prairie Ave",0,1,N/A,41.829123,-87.620859,1,rooftop,3600,"S Prairie Ave",,,Chicago,IL,"Cook County",60653,US,"City of Chicago"
1010722,"December 18, 2017",California,Orosi,"Ave 414 and Rte 130",0,1,N/A,36.54101,-119.286822,1,street_center,,"Ave 414",,,Orosi,CA,"Tulare County",93647,US,"TIGER/Line® dataset from the US Census Bureau"
1010702,"December 18, 2017",Georgia,"West Point","1301 Ave K",1,0,N/A,32.879161,-85.169082,1,range_interpolation,1301,"Ave K",,,"West Point",GA,"Troup County",31833,US,"TIGER/Line® dataset from the US Census Bureau"
1010724,"December 18, 2017",Georgia,Macon,"241 Riley Ave",1,1,N/A,32.854817,-83.675655,1,rooftop,241,"Riley Ave",,,Macon,GA,"Bibb County",31204,US,Bibb
1011277,"December 18, 2017",Illinois,Decatur,"1500 N Union St",0,0,N/A,39.85719,-88.959046,1,range_interpolation,1500,"N Union St",,,Decatur,IL,"Macon County",62526,US,"TIGER/Line® dataset from the US Census Bureau"
1011361,"December 18, 2017",Ohio,"Cleveland (Shaker Heights)","18720 Chagrin Blvd",0,0,N/A,41.464338,-81.547318,0.9,rooftop,18720,"Chagrin Blvd",,,"Shaker Heights",OH,"Cuyahoga County",44122,US,Cuyahoga
1010673,"December 18, 2017",Kentucky,Louisville,"2501 S 4th St",0,1,N/A,38.212425,-85.763633,1,rooftop,2501,"S 4th St",,,Louisville,KY,"Jefferson County",40208,US,"Metro Louisville,  LOJIC partners"
1010662,"December 18, 2017",Kansas,Topeka,"1600 block of SW 21st St",0,0,N/A,38.988075,-95.780662,0.33,place,,,,,Topeka,KS,"Shawnee County",66601,US,"TIGER/Line® dataset from the US Census Bureau"
1010661,"December 18, 2017",Ohio,Dayton,"6500 block of Lemans Ln",0,0,N/A,39.750471,-84.268593,0.33,place,,,,,Dayton,OH,"Montgomery County",45401,US,"TIGER/Line® dataset from the US Census Bureau"
1009991,"December 18, 2017",Wisconsin,Milwaukee,"4100 block of W Villard Ave",0,1,N/A,43.043213,-87.894734,0.33,place,,,,,Milwaukee,WI,"Milwaukee County",53202,US,"TIGER/Line® dataset from the US Census Bureau"
1011796,"December 18, 2017",Colorado,"Colorado Springs","N Union Blvd and Academy Blvd N",0,0,N/A,38.904381,-104.775527,0.8,intersection,,"N Academy Blvd",,,"Colorado Springs",CO,"El Paso County",80918,US,"TIGER/Line® dataset from the US Census Bureau"
1009666,"December 18, 2017",Alaska,Anchorage,"900 block of E 45th Ct",0,2,N/A,61.220018,-149.855702,0.33,place,,,,,Anchorage,AK,"Anchorage Municipality",99501,US,"TIGER/Line® dataset from the US Census Bureau"
1018749,"December 18, 2017","New Mexico","Los Alamos","Central Avenue and 15th Street",0,0,N/A,35.881402,-106.298944,1,intersection,,"15th St",,,"Los Alamos",NM,"Los Alamos County",87544,US,"TIGER/Line® dataset from the US Census Bureau"
1009899,"December 18, 2017",Minnesota,Minneapolis,"350 S 5th St",0,1,N/A,44.977377,-93.265688,1,rooftop,350,"5th St S",,,Minneapolis,MN,"Hennepin County",55415,US,Hennepin
1009968,"December 18, 2017",Illinois,Chicago,"4900 W Hubbard St",0,1,N/A,41.888927,-87.748261,1,rooftop,4900,"W Hubbard St",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
1010594,"December 18, 2017",Ohio,Akron,"Spellman Ct",0,0,N/A,41.08078,-81.492374,1,street_center,,"Spellman Ct",,,Akron,OH,"Summit County",44305,US,"TIGER/Line® dataset from the US Census Bureau"
1011215,"December 18, 2017",Washington,Vancouver,"SE Park Crest Ave",0,1,N/A,45.611055,-122.514983,1,street_center,,"SE Park Crest Ave",,,Vancouver,WA,"Clark County",98683,US,"TIGER/Line® dataset from the US Census Bureau"
1011432,"December 18, 2017",Massachusetts,Lynn,N/A,0,0,N/A,42.461246,-70.946743,1,place,,,,,Lynn,MA,"Essex County",01901,US,"TIGER/Line® dataset from the US Census Bureau"
1011214,"December 18, 2017",Washington,Kennewick,"Clearwater Ave and Hwy 395",0,0,N/A,46.212215,-119.158822,0.79,intersection,,"US Hwy 395",,,Kennewick,WA,"Benton County",99336,US,"TIGER/Line® dataset from the US Census Bureau"
1010571,"December 18, 2017",Nevada,Sparks,"Victorian Ave and Nichols Blvd",0,1,N/A,39.535873,-119.740734,0.67,intersection,,"Nichols Blvd",,,Sparks,NV,"Washoe County",89431,US,"TIGER/Line® dataset from the US Census Bureau"
1013291,"December 18, 2017",Illinois,Joliet,"2300 Plainfield Rd",0,0,N/A,41.551156,-88.120373,0.6,street_center,,"Plainfield Rd",,,Joliet,IL,"Will County",60435,US,"TIGER/Line® dataset from the US Census Bureau"
1009933,"December 18, 2017",Alabama,Birmingham,"Cairo Avenue",0,1,N/A,33.444215,-86.917493,1,street_center,,"Cairo Ave",,,Birmingham,AL,"Jefferson County",35228,US,"TIGER/Line® dataset from the US Census Bureau"
1009595,"December 18, 2017",Nevada,"Las Vegas","3500 block of Villas Knolls North Dr",1,0,N/A,36.221867,-115.098885,0.56,nearest_rooftop_match,3429,"Blake Ave",,,"Las Vegas",NV,"Clark County",89115,US,"Las Vegas"
1010221,"December 18, 2017",Florida,Ocala,"S Pine Ave",0,0,N/A,29.157981,-82.130444,1,street_center,,"S Pine Ave",,,Ocala,FL,"Marion County",34471,US,"TIGER/Line® dataset from the US Census Bureau"
1010543,"December 18, 2017","North Carolina",Greensboro,"2750 Ring Rd",0,0,N/A,36.111061,-79.755869,0.84,nearest_rooftop_match,2720,"Ring Rd",,,Greensboro,NC,"Guilford County",27405,US,Guilford
1010538,"December 18, 2017",Virginia,"Newport News","12800 block of Tahiska Ln",1,0,N/A,37.058296,-76.463471,0.33,place,,,,,"Newport News",VA,"Newport News City",23601,US,"TIGER/Line® dataset from the US Census Bureau"
1026531,"December 18, 2017",Massachusetts,Springfield,"59 Fort Pleasant Ave",0,0,N/A,42.089087,-72.576078,1,rooftop,59,"Ft Pleasant Ave",,,Springfield,MA,"Hampden County",01108,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
1010529,"December 18, 2017",Pennsylvania,Philadelphia,"6000 block of Oxford St",1,0,N/A,40.001811,-75.11787,0.33,place,,,,,Philadelphia,PA,"Philadelphia County",19101,US,"TIGER/Line® dataset from the US Census Bureau"
1010198,"December 18, 2017",Florida,Ocala,"NW 85th Loop",0,0,N/A,29.27461,-82.157911,1,street_center,,"NW 85th Loop",,,Ocala,FL,"Marion County",34475,US,"TIGER/Line® dataset from the US Census Bureau"
1010510,"December 18, 2017",Pennsylvania,"Glenolden (Darby Township)","Oakwood Dr",0,0,N/A,39.909993,-75.30136,1,street_center,,"Oakwood Dr",,,Glenolden,PA,"Delaware County",19036,US,"TIGER/Line® dataset from the US Census Bureau"
1010475,"December 18, 2017",Oregon,Portland,"NE Sandy Blvd and Fremont St",0,1,N/A,45.548217,-122.589216,0.8,intersection,,"NE Fremont St",,,Portland,OR,"Multnomah County",97213,US,"TIGER/Line® dataset from the US Census Bureau"
1029855,"December 18, 2017",Illinois,Troy,"300 Cobblestone Ct",0,0,N/A,38.721324,-89.880166,1,range_interpolation,300,"Cobblestone Ct",,,Troy,IL,"Madison County",62294,US,"TIGER/Line® dataset from the US Census Bureau"
1010503,"December 18, 2017",Oregon,Eugene,"293 Valley River Center",0,0,N/A,44.068523,-123.105393,1,rooftop,293,"Valley River Ctr",,,Eugene,OR,"Lane County",97401,US,Lane
1010477,"December 18, 2017",Pennsylvania,"Willow Street","Westbridge Ct",1,0,N/A,39.977643,-76.282779,1,street_center,,"Westbridge Ct",,,"Willow Street",PA,"Lancaster County",17584,US,"TIGER/Line® dataset from the US Census Bureau"
1010524,"December 18, 2017","North Carolina",Fayetteville,"500 block of Edwards St",0,2,N/A,35.0748,-78.884257,0.33,place,,,,,Fayetteville,NC,"Cumberland County",28301,US,"TIGER/Line® dataset from the US Census Bureau"
1010465,"December 18, 2017",Washington,"Castle Rock","200 block of Tower Rd",0,1,N/A,46.27511,-122.90761,0.33,place,,,,,"Castle Rock",WA,"Cowlitz County",98611,US,"TIGER/Line® dataset from the US Census Bureau"
1010260,"December 18, 2017",California,"San Jose","5 S 1st St",1,0,N/A,37.335765,-121.890759,1,rooftop,5,"S 1st St",,,"San Jose",CA,"Santa Clara County",95113,US,"City of San Jose"
1009865,"December 18, 2017",Indiana,Hammond,"6800 Carolina Ave",0,1,N/A,41.590392,-87.45313,1,range_interpolation,6800,"Carolina Ave",,,Hammond,IN,"Lake County",46323,US,"TIGER/Line® dataset from the US Census Bureau"
1009862,"December 18, 2017",Tennessee,Dyersburg,"625 US 51 Byp E",0,0,N/A,36.055294,-89.377194,1,range_interpolation,625,"US Hwy 51st Byp",,,Dyersburg,TN,"Dyer County",38024,US,"TIGER/Line® dataset from the US Census Bureau"
1009948,"December 18, 2017",Missouri,"Kansas City","1500 block of E 97th St",1,0,N/A,39.102404,-94.598583,0.33,place,,,,,"Kansas City",MO,"Jackson County",64101,US,"TIGER/Line® dataset from the US Census Bureau"
1009619,"December 18, 2017",Missouri,"Blue Springs","1700 block of NW 6th St",1,0,N/A,38.964518,-94.370275,0.33,place,,,,,"Blue Springs",MO,"Jackson County",64013,US,"TIGER/Line® dataset from the US Census Bureau"
1010417,"December 18, 2017",Tennessee,Memphis,"6100 block of Macon Rd",0,1,N/A,35.050667,-89.847782,0.33,place,,,,,Memphis,TN,"Shelby County",38101,US,"TIGER/Line® dataset from the US Census Bureau"
1009637,"December 18, 2017",Kansas,Wichita,"600 block of N Broadway",0,1,N/A,37.652253,-97.34469,0.7,nearest_rooftop_match,602,"W Blake St",,,Wichita,KS,"Sedgwick County",67213,US,"City of Wichita"
1010411,"December 18, 2017",Tennessee,Memphis,"Lamar Ave and South Trezevant St",0,1,N/A,35.104927,-89.985038,1,intersection,,"Lamar Ave",,,Memphis,TN,"Shelby County",38114,US,"TIGER/Line® dataset from the US Census Bureau"
